Subject,Section,Area,Teacher,Day,Timeslot,Duration,Room,Campus,Building
IS-SHS_CHRISTIAN LIVING 4_ABM 12-A,IS-SHS_ABM 12-A,Social Studies,"Enriquez, Weegee_IS-SHS",H,1330-1530,120min,Y404,Y,Y
IS-SHS_CHRISTIAN LIVING 4_ABM 12-B,IS-SHS_ABM 12-B,Social Studies,"Enriquez, Weegee_IS-SHS",MH,1330-1530,120min,Y405,Y,Y
